txn_id,timestamp,user_id,sender_vpa,receiver_vpa,amount,hour,device_id,city,avg_user_amount,is_new_device,is_new_city,minutes_since_last_txn,fraud_type,is_fraud
T0030487,2026-01-18 01:52:39.046593,user_0571,cheryl99@ybl,nelsonedward@ibl,696.01,11,0d18ab95-668c-4477-8b95-017c5dae1201,Hyderabad,463.07,0,0,79.09,none,0
T0039298,2026-01-17 04:17:52.659065,user_0088,alexander89@okhdfcbank,georgeavila@paytm,283.78,11,709b7d97-464c-44af-bd3f-3799a07295e9,Jaipur,860.08,0,0,168.34,none,0
T0008941,2026-01-05 05:45:02.875598,user_0429,marcus51@paytm,warren55@ybl,341.09,8,fa207403-4ab4-47e3-a360-76812bbba89d,Pune,222.16,0,0,678.69,none,0
T0003421,2026-01-04 02:31:23.919152,user_0679,robert89@ibl,anngarcia@okhdfcbank,931.03,15,15669e36-4708-403b-a716-10c19db54283,Pune,839.11,0,0,472.79,none,0
T0011178,2026-01-05 03:40:00.032392,user_0728,millercassandra@oksbi,royedward@okhdfcbank,1416.05,14,cf89569d-e550-4736-8780-6e713811b519,Delhi,938.13,0,0,6.0,none,0
T0010771,2026-01-03 02:01:51.771692,user_0205,lindsey62@ybl,mcknightantonio@ybl,732.83,5,7746d0ba-8ae8-405b-94b4-a48268586eba,Bengaluru,612.41,0,0,640.98,none,0
T0031689,2026-01-17 07:11:23.683316,user_0036,whill@oksbi,evelynlopez@oksbi,511.24,13,c28fa16b-0aa6-4cb9-81bc-be59d296a12d,Delhi,370.42,0,1,1551.24,none,0
T0029270,2026-01-11 22:19:21.762827,user_0697,christinahill@oksbi,carol75@paytm,674.95,20,d87651da-3763-4908-9ec9-cf5520cb5c4e,Hyderabad,381.81,1,0,0.71,mule_burst,1
T0019865,2026-01-09 13:17:47.428114,user_0001,xpalmer@okhdfcbank,rebecca79@oksbi,759.3,23,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Delhi,647.79,0,1,356.61,none,0
T0045205,2026-01-23 01:36:22.952853,user_0388,brandonnichols@oksbi,xjohnson@okhdfcbank,943.72,15,f5d8fb91-ee60-41ac-add0-622e266bf2ea,Jaipur,1325.98,0,0,111.71,none,0
T0021096,2026-01-13 15:33:47.430490,user_0317,duranamber@paytm,jessica08@ybl,284.26,2,8ed6ad5e-1831-4aa3-9466-9d1910df9974,Kolkata,617.22,0,0,361.37,none,0
T0026840,2026-01-10 22:16:11.279256,user_0778,samuelfrost@okhdfcbank,copelandstephen@ibl,591.38,17,5e09a9ee-af88-4dec-bb1e-143b196f4dfa,Hyderabad,495.12,0,1,27.84,none,0
T0049234,2026-01-26 19:20:40.723067,user_0775,kathrynwatkins@ybl,morganeric@ibl,503.03,7,5a2837b2-cb83-43f2-bb96-f6022b115c36,Chennai,427.41,0,0,227.63,none,0
T0034207,2026-01-11 02:58:53.369967,user_0238,carolyn13@ybl,abean@oksbi,1225.49,20,8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,Jaipur,1092.8,0,0,51.52,none,0
T0054244,2026-01-30 18:44:12.244493,user_0117,owilliams@paytm,andrewdavis@okhdfcbank,177.74,19,75f8e3a8-7d97-4c0f-bd56-09c4a4461663,Ahmedabad,200.48,0,0,245.55,none,0
T0054468,2026-01-25 22:27:51.594016,user_0429,marcus51@paytm,veronicahart@paytm,174.46,3,1f5d988f-776a-4f09-bde2-885951b1943c,Pune,222.16,0,1,538.35,none,0
T0041304,2026-01-26 09:55:11.278491,user_0109,wwilson@oksbi,hhuerta@oksbi,488.57,22,1519830c-4019-4303-9c45-7e4da79313b8,Mumbai,364.77,0,0,232.39,none,0
T0014461,2026-01-08 14:30:41.242038,user_0087,qwilliams@paytm,warrenpeter@ibl,640.76,14,3f738f50-19a2-476f-a8dd-2bfdf956be95,Delhi,816.63,0,0,5.6,none,0
T0020050,2026-01-13 16:35:20.621398,user_0164,rebeccaaustin@ybl,gail86@okhdfcbank,967.96,19,257f7595-cdfb-4db9-85e7-8b23f4613f09,Ahmedabad,753.37,0,0,553.37,none,0
T0011762,2026-01-05 04:50:15.713911,user_0414,tonystewart@ybl,gwhite@ibl,681.5,4,52961fb3-4d40-4b28-9628-ddcd19dd3e8c,Lucknow,808.85,0,1,156.28,none,0
T0021327,2026-01-15 16:56:15.132911,user_0502,lopezvincent@oksbi,kellycabrera@okhdfcbank,328.05,11,b1d81887-4739-4c7b-bff3-0c8d83ff3e96,Delhi,839.04,0,0,104.37,none,0
T0025971,2026-01-21 05:31:35.049111,user_0107,ann99@paytm,ashley41@paytm,1414.25,15,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Bengaluru,1784.21,0,0,154.61,none,0
T0045134,2026-01-17 13:24:33.084096,user_0732,kayla54@ibl,teresa03@paytm,842.5,16,4767d76c-162f-4a24-af43-613cd4aac9a3,Bengaluru,864.5,0,0,54.0,none,0
T0043572,2026-01-22 06:08:38.302783,user_0052,jasonjohnson@paytm,ryancobb@ybl,748.33,11,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Bengaluru,1309.91,0,0,231.95,none,0
T0020080,2026-01-11 18:35:11.471407,user_0328,jacob43@oksbi,bethany28@ybl,97.75,13,e1509425-891f-4683-9e12-dbf1493d6196,Pune,120.89,0,0,898.27,none,0
T0039896,2026-01-25 18:37:13.361889,user_0600,carl24@ybl,brandi29@paytm,244.66,15,5304317f-af42-412f-b838-b3268e944239,Pune,189.0,0,0,762.37,none,0
T0054614,2026-01-28 03:44:34.761601,user_0458,clintonstevens@paytm,henry37@paytm,525.46,20,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Kolkata,516.52,0,0,201.31,none,0
T0029458,2026-01-21 06:01:48.650707,user_0197,yorksarah@ibl,gklein@ybl,559.9,20,949077c2-7674-456f-a26d-719d81cf3252,Lucknow,465.88,0,0,219.52,none,0
T0015059,2026-01-11 00:43:53.772136,user_0432,washingtoncorey@ibl,alexander39@ybl,1235.19,12,f5141058-3138-4975-bbf3-3a349c2dfa97,Mumbai,1005.24,0,1,2577.21,none,0
T0033152,2026-01-17 10:24:45.897491,user_0520,whitemary@oksbi,taylorluke@paytm,2932.92,8,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,Jaipur,2573.89,0,0,1079.01,none,0
T0057347,2026-02-01 05:44:29.234843,user_0120,tranryan@ybl,christopher77@ibl,509.74,8,db23aa8c-3bca-4f85-a20a-60ac9261549d,Chennai,356.48,0,0,144.9,none,0
T0003888,2026-01-02 16:51:56.160353,user_0554,christopher68@okhdfcbank,zmartinez@oksbi,638.32,9,38e7e019-fb89-46c8-87ec-fe71d49347fc,Jaipur,423.19,0,0,15.84,none,0
T0057864,2026-02-04 15:36:21.225326,user_0521,jessicacannon@paytm,alexanderrodriguez@ybl,994.74,15,38e7e019-fb89-46c8-87ec-fe71d49347fc,Chennai,853.92,0,0,678.53,none,0
T0038255,2026-01-24 21:26:16.583088,user_0075,smithdevon@ibl,darmstrong@oksbi,170.09,17,093923de-8bab-4e3b-a628-6bfbe767dcea,Lucknow,223.16,0,0,560.34,none,0
T0037255,2026-01-20 07:43:53.087658,user_0097,tara08@ybl,curtisduncan@ibl,1075.32,6,0592bfa5-b928-423f-8ee4-334ece920136,Mumbai,992.51,0,0,840.16,none,0
T0003588,2026-01-02 18:57:06.947206,user_0673,senglish@paytm,angela68@ibl,200.37,10,0d18ab95-668c-4477-8b95-017c5dae1201,Chennai,190.08,0,0,794.25,none,0
T0051923,2026-01-28 05:35:21.357536,user_0365,johnsonmichael@oksbi,kennethwilliams@oksbi,536.53,14,e1721c83-ef5e-4376-a723-fb72682b163a,Mumbai,519.63,0,0,17.32,none,0
T0006723,2026-01-07 11:36:52.578360,user_0009,anna99@oksbi,howelljennifer@ibl,123.84,9,b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Kolkata,136.37,0,0,1013.55,none,0
T0013257,2026-01-08 21:05:58.932476,user_0394,riveramegan@ibl,jacobhernandez@okhdfcbank,763.05,19,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,Bengaluru,600.1,0,0,946.08,none,0
T0036276,2026-01-20 08:43:13.080704,user_0043,rhodescourtney@oksbi,bauernicole@okhdfcbank,559.45,23,4f67448e-10ec-4b1f-a4a5-c736ae59aa52,Chennai,435.94,0,0,2796.37,none,0
T0044127,2026-01-27 02:19:58.221383,user_0161,mark43@okhdfcbank,levykelly@okhdfcbank,206.85,10,eb93f78c-620a-4158-9d2d-904f78c59073,Pune,216.11,0,0,466.14,none,0
T0057817,2026-01-28 12:45:19.002083,user_0119,tamarasmith@ybl,dylancampbell@ibl,263.47,20,5380b904-688c-4015-aab9-7e494f2d4796,Lucknow,258.1,0,0,0.19,none,0
T0059787,2026-02-08 21:56:39.261004,user_0145,tammy00@paytm,jonathanhart@paytm,1258.46,14,6601ddd0-3170-4437-a8f7-ef5a060edf5b,Lucknow,1012.92,0,0,753.01,none,0
T0034797,2026-01-20 01:36:27.192056,user_0547,cgallegos@paytm,courtney06@ibl,1125.72,16,eb6c1016-cee6-44d0-9dac-6e8345241ea6,Mumbai,1106.69,0,0,412.53,none,0
T0014183,2026-01-10 09:54:24.155475,user_0113,nrodriguez@ibl,xjones@ybl,719.99,17,b28187c4-aa05-4442-a284-e8fd755cee2a,Kolkata,1157.52,0,0,457.54,none,0
T0054354,2026-01-26 16:15:43.213821,user_0355,julie87@ibl,allison50@ibl,679.73,3,6c4c450b-623a-40fc-9326-7d25234b4562,Bengaluru,1166.07,0,0,45.99,none,0
T0037877,2026-01-21 20:35:35.270744,user_0267,ascott@okhdfcbank,christophersloan@ibl,2489.1,17,3f8c1097-c4da-4c2e-9bff-a27915c1604f,Chennai,2332.96,0,0,1697.47,none,0
T0010319,2026-01-10 15:50:59.994953,user_0572,tammycurry@paytm,todd41@paytm,1392.83,1,22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Delhi,1058.21,0,0,83.21,none,0
T0037140,2026-01-20 17:34:35.531969,user_0573,sarah14@ibl,rodriguezerik@okhdfcbank,1415.77,6,5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,Kolkata,1731.83,0,0,1008.04,none,0
T0015515,2026-01-08 11:04:13.721698,user_0640,sullivanjennifer@ybl,mjimenez@ibl,1824.82,8,8471b4b0-ae1b-4f69-b740-d83173318749,Jaipur,1466.02,0,0,322.02,none,0
T0026467,2026-01-21 19:01:02.305488,user_0107,ann99@paytm,brownanita@paytm,1761.58,11,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Bengaluru,1784.21,0,0,118.75,none,0
T0056248,2026-02-04 08:08:42.602898,user_0146,james73@oksbi,annettejones@paytm,874.62,23,668409e3-f1f8-443e-a99f-131849c8a43f,Delhi,1271.12,0,0,1477.4,none,0
T0045422,2026-01-23 12:02:47.417565,user_0280,lauren90@oksbi,juansanchez@ibl,194.58,12,c2492e5e-005f-40e6-95c3-b2dbf374190d,Ahmedabad,334.96,0,0,95.43,none,0
T0021703,2026-01-09 20:31:31.839093,user_0372,robert24@okhdfcbank,watsonmary@paytm,1805.45,14,bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,Pune,689.02,0,0,2.81,mule_burst,1
T0047443,2026-01-24 18:54:53.091911,user_0359,brownnatasha@ybl,jennifer69@paytm,505.53,16,a48e40f1-d042-4dfa-96ab-087a8bc78e81,Bengaluru,485.99,0,0,233.18,none,0
T0041008,2026-01-25 08:29:31.311187,user_0044,jeremywiley@ybl,ahicks@ybl,370.68,18,fd235def-3e5a-47e3-9560-db22c96b5edb,Ahmedabad,698.34,0,0,87.93,none,0
T0029001,2026-01-11 03:42:44.675904,user_0234,tommy79@paytm,katelynrowe@okhdfcbank,3116.05,10,ebe9e207-4f19-4ec0-832d-4526b3e4110a,Delhi,1581.93,0,0,840.53,none,0
T0000194,2026-01-01 19:45:27.191743,user_0185,campbellsara@ybl,sadams@ibl,597.56,20,2e326567-d284-454e-bebe-c0db9a3a6103,Chennai,727.57,0,0,136.31,none,0
T0025453,2026-01-08 07:52:10.400931,user_0229,padillaadrienne@paytm,nrangel@okhdfcbank,2462.22,11,269cd696-236c-4b87-94a0-bccb8a476a87,Mumbai,2180.16,0,0,127.57,none,0
T0006412,2026-01-02 20:29:33.090471,user_0744,ortegajoseph@oksbi,ronald99@oksbi,948.31,11,40a26c60-0d27-4659-b72a-da9b2f32751e,Delhi,746.35,0,0,1378.58,none,0
T0048020,2026-01-24 02:03:54.882749,user_0353,denise49@paytm,saraharrison@okhdfcbank,293.89,23,216e9fe5-93f3-4596-8c1c-8b0556771f36,Pune,288.0,0,0,37.46,none,0
T0043305,2026-01-22 19:48:11.465761,user_0137,tonyavega@paytm,hendrixcarlos@okhdfcbank,458.97,7,19985f15-ff00-4d4d-9020-59e4ff9ab5c2,Ahmedabad,411.31,0,1,53.53,none,0
T0048589,2026-01-21 13:00:06.188513,user_0548,sharpdaniel@oksbi,travisallen@oksbi,2168.69,10,5be6128e-18c2-4797-a142-ea7d17be3111,Pune,1665.54,0,0,427.6,none,0
T0014584,2026-01-05 00:48:52.900784,user_0662,daniel40@ybl,brian69@ibl,306.16,8,f7d7465d-37c3-43c9-a5d0-b51788d00abd,Bengaluru,225.76,0,0,319.02,none,0
T0048217,2026-01-22 13:55:21.325364,user_0390,jenniferacosta@ibl,dlynch@paytm,1183.85,12,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,Delhi,1163.09,0,0,351.74,none,0
T0058252,2026-02-03 18:30:46.417585,user_0257,thompsonrachel@ybl,osanchez@oksbi,82.51,12,042b03ca-75a7-4686-9632-1d31c8acffcf,Mumbai,117.55,0,0,499.21,none,0
T0031735,2026-01-20 20:11:30.889316,user_0269,brooksjamie@ybl,zpreston@ibl,308.06,19,61a11729-3cb9-4350-9b4d-a0fe7bb38605,Lucknow,416.68,0,0,396.48,none,0
T0027703,2026-01-12 08:18:10.025245,user_0591,katie15@paytm,michael69@oksbi,196.79,23,e1cde87f-ec95-4f87-ae5e-c36572eb7474,Kolkata,592.39,0,0,198.29,none,0
T0049465,2026-01-26 22:53:43.413705,user_0653,davislisa@okhdfcbank,ccross@okhdfcbank,713.65,22,287d06ca-6f4c-469a-8b22-d3081c8eaee9,Jaipur,724.74,0,0,265.92,none,0
T0059046,2026-02-11 13:45:07.555480,user_0704,marymullins@ybl,pjones@ibl,211.71,12,0274ce40-e090-46b6-b186-a5a8d6ee526b,Lucknow,392.86,0,0,1603.17,none,0
T0026896,2026-01-20 12:52:25.163684,user_0307,zachary04@ibl,dominguezana@paytm,935.3,6,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Bengaluru,741.81,0,0,685.71,none,0
T0025833,2026-01-12 12:57:58.322031,user_0664,jennifer66@paytm,sancheznatalie@ybl,1813.29,10,8412a335-d88c-456d-b61e-5fdb1a435206,Hyderabad,1717.44,0,0,77.0,none,0
T0047315,2026-01-29 18:49:42.928808,user_0348,jamesjustin@ybl,brettsnyder@paytm,1283.35,9,cf89569d-e550-4736-8780-6e713811b519,Delhi,953.76,0,0,1191.43,none,0
T0053853,2026-01-22 22:46:04.885451,user_0217,philip94@okhdfcbank,frobinson@paytm,533.93,17,27aa7cbc-2337-4bbc-bffe-77c839feb99c,Kolkata,1008.32,0,0,756.99,none,0
T0030826,2026-01-14 05:33:34.824928,user_0479,mpearson@oksbi,stevenbright@okhdfcbank,587.27,16,5e6fea07-c453-4f1d-8199-2fdfb31022f0,Pune,612.16,0,0,2948.27,none,0
T0037485,2026-01-29 06:43:45.407165,user_0289,james98@ibl,katrina41@okhdfcbank,327.43,16,97777f10-f2d2-493f-8e85-140d0f9aeb70,Kolkata,311.68,0,0,1116.55,none,0
T0044989,2026-01-25 16:52:21.658863,user_0628,mwhite@ybl,crystalstark@oksbi,1718.93,23,722dce13-47a4-4c42-8665-34972fe922aa,Ahmedabad,1310.64,0,1,643.95,none,0
T0059831,2026-01-31 14:53:05.282675,user_0622,clarkmichael@ibl,danielmarshall@ibl,1602.21,13,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,Hyderabad,1402.78,0,0,2966.12,none,0
T0052588,2026-02-04 12:22:16.808587,user_0198,enewman@ybl,leejamie@ibl,1013.77,13,439e754c-6930-46ea-a0bd-a1ee5807cf74,Hyderabad,851.34,0,0,944.31,none,0
T0041997,2026-01-25 11:02:46.493407,user_0379,robertcastro@ibl,zkennedy@oksbi,507.48,10,86e52753-7c93-46cc-97d7-a560adb14670,Mumbai,644.86,0,0,1853.29,none,0
T0037864,2026-01-15 05:13:42.507278,user_0739,probinson@ibl,markgallagher@ibl,1152.55,23,25637cc3-ca97-4bf5-95d5-96afa663d2cd,Pune,1234.4,0,0,494.01,none,0
T0042678,2026-01-29 08:10:38.579007,user_0646,vbradley@ibl,keith37@oksbi,1072.48,13,ca9f1d59-83e8-4700-8e63-813ed22e3226,Kolkata,1945.41,0,0,205.0,none,0
T0055821,2026-01-27 08:59:19.723522,user_0180,ystewart@ybl,qwelch@oksbi,790.24,8,8a4b8f7c-2147-4a15-bcce-96f6250a4578,Chennai,1040.97,0,1,165.32,none,0
T0041393,2026-01-24 22:04:10.590324,user_0014,trujilloleah@oksbi,oobrien@paytm,548.0,12,c7cfeca8-22b9-424c-a744-3fb881bd55d5,Hyderabad,473.21,0,0,1552.02,none,0
T0033581,2026-01-15 22:48:49.351209,user_0453,michael77@ybl,gonzalezedward@ybl,1305.89,3,3ae28023-5472-4d2d-b239-9ffb27046f25,Delhi,1421.8,0,1,205.87,none,0
T0039248,2026-01-22 13:28:20.731911,user_0047,stephen89@okhdfcbank,radams@paytm,910.78,18,fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,Hyderabad,573.87,0,0,1438.94,none,0
T0022868,2026-01-13 08:30:30.070982,user_0700,lwood@paytm,ysanchez@okhdfcbank,1080.78,7,268b84b6-3ec0-4285-8bc4-ec0ec2aef674,Mumbai,1960.67,0,0,214.97,none,0
T0028206,2026-01-21 12:57:46.531063,user_0614,hreeves@oksbi,jramos@okhdfcbank,904.15,13,c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,Ahmedabad,757.13,0,0,258.98,none,0
T0018439,2026-01-09 23:08:46.847775,user_0048,ryan25@oksbi,rhonda06@paytm,814.54,16,ce88cb2d-d4e8-4839-bc3e-058be0f3eab0,Bengaluru,609.54,0,0,742.5,none,0
T0017779,2026-01-07 05:29:38.582877,user_0346,tiffanymitchell@okhdfcbank,williamsjoseph@ibl,1267.34,23,e76adca9-7811-4802-88cc-7cfecf01f944,Chennai,1188.96,0,0,698.83,none,0
T0012417,2026-01-07 23:51:17.490076,user_0100,fmiller@okhdfcbank,timothy60@ybl,1593.65,6,604e46cb-3712-42d1-87cd-b6a1bf012e32,Kolkata,1348.16,0,0,503.88,none,0
T0051925,2026-02-01 13:50:56.384546,user_0676,lkelly@ibl,benjamin18@oksbi,916.54,7,ccac2fb5-1a0c-4c04-93cd-129110042d82,Lucknow,772.58,0,0,93.58,none,0
T0003329,2026-01-03 18:41:28.839335,user_0534,carlho@oksbi,cindy57@ibl,391.51,23,d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,Ahmedabad,316.14,0,0,387.36,none,0
T0031525,2026-01-15 00:41:39.396852,user_0729,pdouglas@okhdfcbank,mariamorris@ybl,2563.46,9,01a25ed1-c3ab-45f1-8c6b-7074ab102c9b,Chennai,3010.52,0,0,1463.15,none,0
T0050652,2026-02-01 08:18:24.579324,user_0104,pamela83@paytm,joshuahernandez@ybl,836.49,8,90ce77e9-7513-43b9-87de-96ea2b0fbe44,Hyderabad,677.64,0,0,107.77,none,0
T0026668,2026-01-16 15:49:52.147563,user_0198,enewman@ybl,terrancemiller@oksbi,839.17,17,439e754c-6930-46ea-a0bd-a1ee5807cf74,Hyderabad,851.34,0,0,77.36,none,0
T0005156,2026-01-03 11:57:14.688522,user_0481,kmorris@paytm,friedmanrichard@paytm,681.96,18,5f65c8ce-bd21-4c11-be9d-61ee18b87245,Ahmedabad,806.37,0,0,30.68,none,0
T0034767,2026-01-14 06:45:24.941993,user_0681,hbush@oksbi,marcmontgomery@ybl,722.04,14,f5b78cc7-e6b3-4944-8b32-3e357922bac2,Lucknow,781.84,0,1,111.82,none,0
T0009851,2026-01-05 03:58:05.501605,user_0096,waltonmalik@ybl,vphillips@oksbi,2362.19,18,6e8f75a1-17dd-4d81-95da-705cd4ef00aa,Kolkata,2218.83,0,0,182.21,none,0
T0004341,2026-01-04 06:46:36.790060,user_0184,kristin49@ybl,montoyafelicia@okhdfcbank,2317.49,15,3c20592f-c04a-46c4-b3b6-3fe1d1843324,Jaipur,1643.58,0,0,544.37,none,0
T0036693,2026-01-25 01:09:29.442842,user_0710,vturner@ybl,allenjones@okhdfcbank,1015.89,11,eb6c1016-cee6-44d0-9dac-6e8345241ea6,Ahmedabad,957.3,0,0,140.14,none,0
T0009063,2026-01-06 06:12:50.031312,user_0087,qwilliams@paytm,davidharvey@ibl,562.93,18,3f738f50-19a2-476f-a8dd-2bfdf956be95,Delhi,816.63,0,0,667.53,none,0
T0008597,2026-01-07 22:19:23.750549,user_0485,christina79@ibl,bendermatthew@paytm,528.99,10,12a1fe7d-dfa5-4722-8a1f-c9df9a591974,Bengaluru,438.72,0,0,647.82,none,0
T0022993,2026-01-11 20:29:28.961398,user_0302,wcarrillo@ybl,vbrown@ibl,686.2,17,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,Bengaluru,769.29,0,0,1986.9,none,0
T0009665,2026-01-06 06:06:13.271311,user_0118,bartonshannon@ibl,khernandez@ibl,821.58,14,86e52753-7c93-46cc-97d7-a560adb14670,Hyderabad,833.45,0,1,750.66,none,0
T0034080,2026-01-20 01:02:39.358767,user_0543,leescott@ybl,martinezalan@ibl,235.07,23,a4b1f991-7542-4646-8d37-a539857dd3b3,Delhi,256.73,0,0,97.71,none,0
T0047205,2026-02-02 06:58:16.920839,user_0719,jessicachapman@ibl,parsonsmary@ibl,791.73,6,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Lucknow,792.56,0,0,590.44,none,0
T0029737,2026-01-17 22:44:45.847296,user_0345,barbarasantos@ybl,arellanojason@paytm,324.15,18,4f9a5f98-4d95-4273-8b2c-c805d1403430,Chennai,328.21,0,0,164.7,none,0
T0022850,2026-01-13 18:48:55.041408,user_0688,harrisonwilliam@okhdfcbank,mendozamelanie@paytm,1389.22,14,f6d22a7b-aec7-4a82-948b-4376602a4e57,Bengaluru,1590.87,0,0,557.55,none,0
T0026926,2026-01-20 21:55:42.882797,user_0108,xmoran@paytm,prattronnie@ybl,1128.24,11,9d66e815-5a41-43b3-a95f-176cdebac186,Hyderabad,1094.77,0,0,99.98,none,0
T0028977,2026-01-19 02:36:23.563330,user_0765,ruizsamantha@paytm,eadams@oksbi,10.0,1,899ca782-e323-4d1a-bc1b-dacc18e19331,Chennai,472.5,0,0,253.36,none,0
T0050152,2026-01-20 07:47:58.137954,user_0011,rogersjoshua@okhdfcbank,mcross@ibl,499.23,10,3967e60a-823d-4107-9c8a-c066cb2fafa3,Jaipur,892.47,0,0,309.76,none,0
T0047476,2026-01-24 09:45:45.174254,user_0280,lauren90@oksbi,jessica61@paytm,533.79,9,db97ac6a-739f-42f4-82c1-2fbc49864999,Pune,334.96,1,1,28.92,geo_jump,1
T0021250,2026-01-12 04:19:34.324194,user_0087,qwilliams@paytm,jwall@okhdfcbank,570.03,16,3f738f50-19a2-476f-a8dd-2bfdf956be95,Delhi,816.63,0,0,766.18,none,0
T0000231,2026-01-01 18:29:48.340937,user_0737,chelseywhite@paytm,joelduncan@okhdfcbank,931.42,10,b076a7dc-fd0c-4433-8a5e-151b23d3cd4c,Pune,711.97,0,0,1109.81,none,0
T0007948,2026-01-07 07:33:12.510086,user_0057,butleromar@paytm,aguirreamanda@oksbi,402.95,18,0a368ce7-dc57-4131-b8e1-daa7cbceabde,Chennai,561.37,0,1,119.75,none,0
T0007171,2026-01-04 12:37:14.793589,user_0271,qpearson@paytm,mannbrittany@paytm,648.81,9,15969802-b6dd-4257-bb7d-9f1c57eb89b1,Mumbai,660.33,0,0,86.32,none,0
T0021888,2026-01-16 03:04:37.679967,user_0067,aaronpowers@okhdfcbank,annneal@ibl,1207.77,14,71299889-a01a-4992-bf9d-3e64c1a6423b,Hyderabad,703.07,0,0,323.37,none,0
T0037916,2026-01-21 09:52:07.083677,user_0660,woodana@oksbi,clarklisa@ybl,1476.33,18,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Kolkata,1363.02,0,0,513.17,none,0
T0022702,2026-01-14 20:18:08.750182,user_0303,susan77@paytm,tracey91@ibl,975.51,15,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Chennai,1184.83,0,0,103.33,none,0
T0054259,2026-01-27 13:15:56.030864,user_0128,megan85@paytm,ntaylor@okhdfcbank,835.84,12,0aeccec7-204d-49da-b156-7f2acef74829,Jaipur,1019.57,0,0,633.82,none,0
T0023511,2026-01-19 13:30:47.758789,user_0676,lkelly@ibl,adavis@paytm,632.93,6,ccac2fb5-1a0c-4c04-93cd-129110042d82,Lucknow,772.58,0,0,206.44,none,0
T0013237,2026-01-08 09:37:12.928581,user_0295,calhounandrea@oksbi,ereed@okhdfcbank,631.44,15,2a25a888-0f02-4ad0-a706-7ef466aa9385,Lucknow,495.43,0,0,196.78,none,0
T0045228,2026-01-29 23:43:38.720946,user_0308,justinross@okhdfcbank,dgardner@ibl,651.3,19,fcc4091b-f457-47c6-b894-6a15c34201db,Chennai,1103.8,0,0,679.61,none,0
T0053576,2026-02-07 07:13:12.092373,user_0104,pamela83@paytm,gilbertchristopher@okhdfcbank,746.81,16,90ce77e9-7513-43b9-87de-96ea2b0fbe44,Hyderabad,677.64,0,0,4095.88,none,0
T0058046,2026-01-30 03:36:06.467990,user_0662,daniel40@ybl,austin08@okhdfcbank,335.93,8,f7d7465d-37c3-43c9-a5d0-b51788d00abd,Bengaluru,225.76,0,0,1565.51,none,0
T0030809,2026-01-15 04:07:12.479153,user_0535,fcamacho@okhdfcbank,gilmoregregory@ibl,1745.66,12,c4615234-8044-4eb2-b66e-dbf4a0ea0251,Pune,1153.44,0,0,1251.51,none,0
T0027965,2026-01-15 02:52:40.095418,user_0204,heather29@ibl,michellebrown@oksbi,212.06,18,66132e69-7418-4109-93d1-bf0f56c438e4,Mumbai,410.23,0,0,1041.51,none,0
T0046198,2026-01-23 16:11:00.831860,user_0242,cjohnson@ibl,saunderssarah@ybl,1019.44,7,78660765-14f7-4e8d-95bc-b8d04094dded,Ahmedabad,1618.05,0,0,61.0,none,0
T0003837,2026-01-01 03:28:42.948061,user_0670,thomasnicole@ibl,tvelasquez@ibl,435.95,16,0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Chennai,325.38,0,0,208.72,none,0
T0022666,2026-01-12 20:34:02.683013,user_0501,mckeetodd@ibl,durancassandra@oksbi,723.91,16,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Ahmedabad,483.5,0,0,1811.02,none,0
T0031754,2026-01-27 17:47:01.400934,user_0101,fstewart@ibl,tsaunders@okhdfcbank,1063.3,13,5c70ee97-fca4-4567-8316-d2d6fa4a58ef,Chennai,953.35,0,0,2410.0,none,0
T0001800,2026-01-01 20:37:39.404404,user_0117,owilliams@paytm,walkerandrew@ybl,174.03,11,75f8e3a8-7d97-4c0f-bd56-09c4a4461663,Ahmedabad,200.48,0,0,161.52,none,0
T0028393,2026-01-16 15:01:08.257662,user_0792,joshualee@ybl,mferguson@okhdfcbank,901.5,8,20156a72-12e1-43a6-932c-ae01d2c65ee4,Hyderabad,1161.12,0,0,1870.33,none,0
